Month,Day,mean,std,Rainfall_Risk_Threshold_mm,Historical_Prob_%,Theoretical_Risk_Prob_%
9,23,8.346354169806452e-05,0.00014983706393164803,0.0003831376695613606,9.67741935483871,2.27501319481792
9,24,8.499009374258064e-05,0.00018509283071093972,0.0004551757551644601,3.225806451612903,2.27501319481792
9,25,4.3544972821935484e-05,8.608895881882496e-05,0.00021572289045958541,3.225806451612903,2.27501319481792
9,26,8.61284263732258e-05,8.288746312721776e-05,0.00025190335262766133,3.225806451612903,2.27501319481792
9,27,8.204987039387096e-05,0.00010408570183635653,0.000290221274066584,6.451612903225806,2.27501319481792
9,28,5.286555299741936e-05,0.00011186798661644218,0.0002766015262303037,6.451612903225806,2.27501319481792
9,29,4.019215973967742e-05,7.325442887974331e-05,0.00018670101749916404,3.225806451612903,2.27501319481792
9,30,0.00010144678917316129,0.0001319250200918579,0.00036529682935687705,3.225806451612903,2.27501319481792
10,1,6.096803508354839e-05,7.788414934891208e-05,0.00021673633378137253,6.451612903225806,2.27501319481792
10,2,4.9799478451258066e-05,5.6877562563293046e-05,0.00016355460357784417,9.67741935483871,2.27501319481792
10,3,7.589376060096773e-05,0.00010131027253133404,0.0002785143056636358,3.225806451612903,2.27501319481792
10,4,6.137391520322581e-05,6.734093854669476e-05,0.00019605579229661535,3.225806451612903,2.27501319481792
10,5,5.959453278516129e-05,6.0835993954789435e-05,0.00018126652069474017,6.451612903225806,2.27501319481792
10,6,3.8856354229741936e-05,4.182570230577266e-05,0.00012250775884128725,3.225806451612903,2.27501319481792
10,7,3.349724188132258e-05,4.717953654777974e-05,0.00012785631497688206,6.451612903225806,2.27501319481792
10,8,3.316497648483871e-05,5.2424468304938134e-05,0.00013801391309471497,3.225806451612903,2.27501319481792
10,9,2.2669114263120002e-05,2.2189130661096648e-05,6.70473755853133e-05,3.225806451612903,2.27501319481792
10,10,2.0190302131290325e-05,2.1745503824057482e-05,6.368130977940528e-05,3.225806451612903,2.27501319481792
10,11,3.5146455727e-05,3.199065470243708e-05,9.912776513187416e-05,3.225806451612903,2.27501319481792
10,12,3.1054298405483874e-05,3.535401294860541e-05,0.0001017623243026947,6.451612903225806,2.27501319481792
10,13,6.518395637633226e-05,0.00011725741912513672,0.00029969879462660566,6.451612903225806,2.27501319481792
10,14,6.165149310970968e-05,8.739138464632148e-05,0.00023643426240235266,6.451612903225806,2.27501319481792
10,15,4.263686586948388e-05,5.1077321913889126e-05,0.00014479150969726212,3.225806451612903,2.27501319481792
10,16,4.363414649335484e-05,3.6685849511909384e-05,0.0001170058455171736,3.225806451612903,2.27501319481792
10,17,3.630943972335484e-05,3.9020709379257764e-05,0.00011435085848187038,3.225806451612903,2.27501319481792
10,18,3.730441136674194e-05,3.766825145873063e-05,0.0001126409142842032,0.0,2.27501319481792
10,19,3.708271919319355e-05,3.399775955141606e-05,0.00010507823829602567,3.225806451612903,2.27501319481792
10,20,3.75833587242871e-05,5.0656375291726146e-05,0.0001388961093077394,3.225806451612903,2.27501319481792
10,21,3.8032852691948386e-05,6.261914113360924e-05,0.00016327113495916688,3.225806451612903,2.27501319481792
10,22,5.010648163648387e-05,5.526986502939726e-05,0.0001606462116952784,3.225806451612903,2.27501319481792
10,23,3.832185150751613e-05,6.210192129210776e-05,0.00016252569409173163,6.451612903225806,2.27501319481792
10,24,3.414059403293549e-05,4.476827592294917e-05,0.00012367714587883382,6.451612903225806,2.27501319481792
10,25,2.165840178932258e-05,2.8866701613232208e-05,7.9391805015787e-05,6.451612903225806,2.27501319481792
10,26,2.7589378701741935e-05,4.448236850002943e-05,0.0001165541157018008,12.903225806451612,2.27501319481792
10,27,2.0853086301032257e-05,2.6860338672514224e-05,7.45737636460607e-05,9.67741935483871,2.27501319481792
10,28,2.5194304982096774e-05,4.952793348649757e-05,0.00012425017195509191,3.225806451612903,2.27501319481792
10,29,2.2161976940967742e-05,3.8587374226140204e-05,9.933672539324815e-05,6.451612903225806,2.27501319481792
10,30,1.3842544488645163e-05,2.795286225343581e-05,6.974826899551678e-05,6.451612903225806,2.27501319481792
10,31,2.8815385378161292e-05,5.572129642281869e-05,0.00014025797822379867,3.225806451612903,2.27501319481792
11,1,3.258453387774193e-05,5.634208911217191e-05,0.00014526871210208576,6.451612903225806,2.27501319481792
11,2,2.535319666577419e-05,4.419888186700979e-05,0.00011375096039979376,9.67741935483871,2.27501319481792
11,3,1.638703673548387e-05,3.1767626949239746e-05,7.992229063396336e-05,3.225806451612903,2.27501319481792
11,4,6.882378884467742e-05,0.00014422573450671648,0.0003572752578581104,6.451612903225806,2.27501319481792
11,5,1.2971354794096775e-05,3.374558053763256e-05,8.046251586936189e-05,3.225806451612903,2.27501319481792
11,6,5.0267188920000003e-05,0.00015880198906765227,0.00036787116705530457,3.225806451612903,2.27501319481792
11,7,2.8482813105819355e-05,7.682132238620205e-05,0.00018212545787822345,6.451612903225806,2.27501319481792
11,8,2.185414911935484e-05,6.594079600463007e-05,0.00015373574112861497,3.225806451612903,2.27501319481792
11,9,1.0021837363999999e-05,2.2143076691295226e-05,5.430799074659045e-05,9.67741935483871,2.27501319481792
11,10,3.5910388830903226e-05,9.346152144407044e-05,0.0002228334317190441,6.451612903225806,2.27501319481792
11,11,1.3922439847322582e-05,3.842930424922187e-05,9.078104834576633e-05,3.225806451612903,2.27501319481792
11,12,1.5648803348709678e-05,2.543612467622062e-05,6.652105270115092e-05,9.67741935483871,2.27501319481792
11,13,1.7641731176451612e-05,2.858207301478215e-05,7.480587720601591e-05,3.225806451612903,2.27501319481792
11,14,1.3868118417741934e-05,2.3134287702476096e-05,6.013669382269413e-05,3.225806451612903,2.27501319481792
11,15,1.8992461150419355e-05,3.393275720531228e-05,8.685797556104392e-05,9.67741935483871,2.27501319481792
11,16,2.045829214612903e-05,4.6714377960790026e-05,0.00011388704806770909,9.67741935483871,2.27501319481792
11,17,2.5912208759677417e-05,5.858799972903473e-05,0.00014308820821774687,6.451612903225806,2.27501319481792
11,18,1.9148605876903227e-05,3.948690075121603e-05,9.812240737933528e-05,6.451612903225806,2.27501319481792
11,19,1.3393246319354838e-05,4.2969599490949905e-05,9.933244530125465e-05,6.451612903225806,2.27501319481792
11,20,1.1068418552258065e-05,2.594308584324414e-05,6.295459023874634e-05,3.225806451612903,2.27501319481792
11,21,1.0608089636387096e-05,2.735607175523268e-05,6.532023314685246e-05,6.451612903225806,2.27501319481792
11,22,2.1729190001290324e-05,7.52832666937283e-05,0.00017229572338874692,3.225806451612903,2.27501319481792
11,23,9.63723241580645e-06,2.8449917185760986e-05,6.653706678732842e-05,6.451612903225806,2.27501319481792
11,24,1.1195364915258066e-05,3.4934291513119736e-05,8.106394794149753e-05,3.225806451612903,2.27501319481792
11,25,1.9990502955806452e-05,5.5186309777381105e-05,0.00013036312251056865,3.225806451612903,2.27501319481792
11,26,1.180353838632258e-05,2.759096297259753e-05,6.698546433151764e-05,6.451612903225806,2.27501319481792
11,27,1.9808388871635482e-05,3.080205160565868e-05,8.141249208295284e-05,9.67741935483871,2.27501319481792
11,28,2.4318887582000004e-05,6.996953828944434e-05,0.0001642579641608887,3.225806451612903,2.27501319481792
11,29,2.570550476220323e-05,6.33465761491209e-05,0.00015239865706044502,3.225806451612903,2.27501319481792
11,30,1.3959033472903226e-05,2.8653970199928075e-05,7.126697387275938e-05,6.451612903225806,2.27501319481792
12,1,2.6446241731774196e-05,0.00012883671057924473,0.00028411966289026367,3.225806451612903,2.27501319481792
12,2,1.603366779780645e-05,3.571793459436144e-05,8.746953698652932e-05,6.451612903225806,2.27501319481792
12,3,1.0151864706709678e-05,2.740719981815371e-05,6.49662643430171e-05,3.225806451612903,2.27501319481792
12,4,6.967116995741935e-06,1.8098373192053786e-05,4.316386337984951e-05,6.451612903225806,2.27501319481792
12,5,1.3447015093025808e-05,2.770580417740061e-05,6.885862344782703e-05,9.67741935483871,2.27501319481792
12,6,9.022164369387097e-06,2.426281804698055e-05,5.7547800463348196e-05,3.225806451612903,2.27501319481792
12,7,1.036734184442258e-05,3.241937530462234e-05,7.520609245366726e-05,6.451612903225806,2.27501319481792
12,8,7.876076669429032e-06,1.4795961653241752e-05,3.746799997591254e-05,9.67741935483871,2.27501319481792
12,9,8.48316191883871e-06,1.495009334012451e-05,3.838334859908773e-05,9.67741935483871,2.27501319481792
12,10,3.0935308952580643e-06,7.726393137016682e-06,1.854631716929143e-05,3.225806451612903,2.27501319481792
12,11,1.0777260186419354e-05,3.0910635310768e-05,7.259853080795534e-05,3.225806451612903,2.27501319481792
12,12,4.565136648145161e-06,1.0135288022638082e-05,2.4835712693421323e-05,3.225806451612903,2.27501319481792
12,13,6.932965467741935e-06,1.2522990011505692e-05,3.197894549075332e-05,3.225806451612903,2.27501319481792
12,14,9.786948393258064e-06,3.531861045872928e-05,8.042416931071663e-05,3.225806451612903,2.27501319481792
12,15,4.026460117935485e-06,7.001668351979467e-06,1.802979682189442e-05,3.225806451612903,2.27501319481792
12,16,1.184441865232258e-05,2.0359037228133173e-05,5.256249310858893e-05,6.451612903225806,2.27501319481792
12,17,5.722977946096774e-06,1.1540578968069796e-05,2.8804135882236365e-05,6.451612903225806,2.27501319481792
12,18,4.796306190612903e-06,8.09944012494606e-06,2.0995186440505024e-05,6.451612903225806,2.27501319481792
12,19,1.7701133867258064e-05,3.9258004610695854e-05,9.621714308864977e-05,6.451612903225806,2.27501319481792
12,20,1.552628468035484e-05,3.694626177171183e-05,8.94188082237785e-05,6.451612903225806,2.27501319481792
12,21,5.3985767959354844e-06,1.1589462242804616e-05,2.8577501281544717e-05,9.67741935483871,2.27501319481792
12,22,3.2476872081935487e-06,6.9887210150052755e-06,1.72251292382041e-05,9.67741935483871,2.27501319481792
12,23,2.565693125483871e-06,7.1092790068067634e-06,1.67842511390974e-05,6.451612903225806,2.27501319481792
12,24,2.9001253023548388e-05,0.00011914888043364733,0.00026729901389084304,3.225806451612903,2.27501319481792
12,25,9.060287105387099e-06,1.9573068459521127e-05,4.820642402442935e-05,6.451612903225806,2.27501319481792
12,26,1.2951612809242902e-05,4.7713219789332766e-05,0.00010837805238790844,3.225806451612903,2.27501319481792
12,27,1.0318613631693549e-05,2.244342917278616e-05,5.5205471977265875e-05,6.451612903225806,2.27501319481792
12,28,6.990760542161291e-06,1.2691316387663e-05,3.237339331748729e-05,6.451612903225806,2.27501319481792
12,29,7.4316559487096775e-06,1.835371211767154e-05,4.413908018405276e-05,3.225806451612903,2.27501319481792
12,30,8.24506447032258e-06,2.281284822011295e-05,5.387076091054848e-05,6.451612903225806,2.27501319481792
12,31,1.2719025901612902e-05,3.016697838600832e-05,7.305298267362954e-05,6.451612903225806,2.27501319481792
