Month,Day,mean,std,Risk_Threshold_m_s,Historical_Prob_%,Theoretical_Risk_Prob_%
11,6,4.798761925819893,2.013773789881679,8.82630950558325,3.225806451612903,2.27501319481792
11,7,5.033136137072581,2.1772033393909114,9.387542815854403,12.903225806451612,2.27501319481792
11,8,5.375641524892473,2.422423352635804,10.220488230164081,12.903225806451612,2.27501319481792
11,9,5.346726252849463,2.1990262108039724,9.744778674457407,16.129032258064516,2.27501319481792
11,10,4.99094885016129,2.030880491379184,9.052709832919657,9.67741935483871,2.27501319481792
11,11,4.732508426599463,1.7955518818917169,8.323612190382896,16.129032258064516,2.27501319481792
11,12,4.750705810967742,1.636644487749954,8.02399478646765,19.35483870967742,2.27501319481792
11,13,4.752986332340053,1.687730946241859,8.12844822482377,19.35483870967742,2.27501319481792
11,14,4.756108133776882,1.8705765603792472,8.497261254535378,19.35483870967742,2.27501319481792
11,15,5.312255451948925,1.8428323522342298,8.997920156417385,12.903225806451612,2.27501319481792
11,16,5.1598743258602155,2.0084110076970143,9.176696341254244,9.67741935483871,2.27501319481792
11,17,5.338997463091397,1.7628332243451665,8.86466391178173,12.903225806451612,2.27501319481792
11,18,4.9894094759946235,1.829143013966278,8.64769550392718,16.129032258064516,2.27501319481792
11,19,5.031525800739247,1.9233316044066384,8.878189009552523,12.903225806451612,2.27501319481792
11,20,5.2934223899596775,2.1713538156543124,9.636130021268302,12.903225806451612,2.27501319481792
11,21,5.049001652943549,1.8666652147004712,8.78233208234449,16.129032258064516,2.27501319481792
11,22,4.55875480952957,1.5785001519350035,7.715755113399577,16.129032258064516,2.27501319481792
11,23,4.818163047486559,1.9772495971991262,8.772662241884811,9.67741935483871,2.27501319481792
11,24,4.896225956747312,1.8477256375500775,8.591677231847466,19.35483870967742,2.27501319481792
11,25,4.969395543682795,1.6360422110558972,8.24147996579459,12.903225806451612,2.27501319481792
11,26,5.186625124005376,1.951777861224074,9.090180846453524,16.129032258064516,2.27501319481792
11,27,5.2099568814919355,1.9605559232964018,9.131068728084738,12.903225806451612,2.27501319481792
11,28,5.307896099717742,2.164421135265684,9.636738370249109,16.129032258064516,2.27501319481792
11,29,5.123322505981182,1.9598026093939098,9.042927724769001,19.35483870967742,2.27501319481792
11,30,5.231903346989248,1.8560729510514542,8.944049249092156,12.903225806451612,2.27501319481792
12,1,5.169577003763441,1.925544071819859,9.02066514740316,16.129032258064516,2.27501319481792
12,2,5.197495331586021,1.834115192034611,8.865725715655243,16.129032258064516,2.27501319481792
12,3,5.056459100215053,1.967068740235994,8.990596580687042,16.129032258064516,2.27501319481792
12,4,4.899379868981183,1.9439988974387385,8.78737766385866,12.903225806451612,2.27501319481792
12,5,5.142037119274193,2.333484688414111,9.809006496102416,12.903225806451612,2.27501319481792
12,6,5.1930883178387095,1.8887077600505475,8.970503837939805,12.903225806451612,2.27501319481792
12,7,5.239783869892474,2.057371087723567,9.354526045339608,16.129032258064516,2.27501319481792
12,8,5.059460183857527,1.9129368109166542,8.885333805690836,16.129032258064516,2.27501319481792
12,9,5.120678073481183,1.831296663518615,8.783271400518412,12.903225806451612,2.27501319481792
12,10,5.001648168682796,1.8248008604438255,8.651249889570447,16.129032258064516,2.27501319481792
12,11,5.3239434311559135,1.9702150586204779,9.264373548396868,19.35483870967742,2.27501319481792
12,12,5.566741424677419,1.8595004497562706,9.285742324189961,9.67741935483871,2.27501319481792
12,13,5.344393418454301,1.9808739633822223,9.306141345218744,9.67741935483871,2.27501319481792
12,14,5.257008549637097,1.8861011478863015,9.0292108454097,12.903225806451612,2.27501319481792
12,15,5.203174784973118,1.9878099229561852,9.178794630885488,9.67741935483871,2.27501319481792
12,16,5.20670502842742,1.9307621852025298,9.068229398832479,9.67741935483871,2.27501319481792
12,17,5.337833084341398,1.9952672027278735,9.328367489797145,19.35483870967742,2.27501319481792
12,18,5.39567448610215,1.8429598792324628,9.081594244567075,12.903225806451612,2.27501319481792
12,19,5.27670318735215,1.7163566324989932,8.709416452350137,16.129032258064516,2.27501319481792
12,20,5.6222262294892476,1.9503613213926307,9.522948872274508,16.129032258064516,2.27501319481792
12,21,5.436696739852151,2.1327971469760048,9.70229103380416,19.35483870967742,2.27501319481792
12,22,4.914501035013441,2.076540230768572,9.067581496550584,22.58064516129032,2.27501319481792
12,23,4.777174318319893,1.9733268699368458,8.723828058193584,9.67741935483871,2.27501319481792
12,24,4.443354872983871,1.718693745490115,7.880742363964101,19.35483870967742,2.27501319481792
12,25,4.945535476344086,2.060549168834845,9.066633814013777,12.903225806451612,2.27501319481792
12,26,4.847769486989248,1.8831731321561078,8.614115751301464,12.903225806451612,2.27501319481792
12,27,5.050804283857527,2.2916199590155157,9.634044201888559,12.903225806451612,2.27501319481792
12,28,4.9649268689919355,1.8635625361271253,8.692051941246186,19.35483870967742,2.27501319481792
12,29,4.728916635676075,1.6713162890823878,8.07154921384085,25.806451612903224,2.27501319481792
12,30,4.920385174959677,1.8876790478121772,8.695743270584032,9.67741935483871,2.27501319481792
12,31,4.925487180591398,1.870278337400958,8.666043855393314,12.903225806451612,2.27501319481792
